Wavelength; ‡Ì‡Î ¿—¬Œƒ 0; ‡Ì‡Î ¿—¬Œƒ 1; ‡Ì‡Î ¿—¬Œƒ 2
1512.153442;-44.860000;-48.010000;-44.758000
1512.161133;-44.808000;-48.030000;-44.720000
1512.168823;-44.772000;-48.060000;-44.704000
1512.176392;-44.748000;-48.074000;-44.724000
1512.184082;-44.714000;-48.094000;-44.700000
1512.191772;-44.668000;-48.074000;-44.698000
1512.199341;-44.638000;-48.052000;-44.610000
1512.207031;-44.614000;-48.052000;-44.530000
1512.214722;-44.588000;-48.044000;-44.448000
1512.222290;-44.570000;-48.038000;-44.410000
1512.229980;-44.556000;-48.044000;-44.392000
1512.237671;-44.570000;-48.072000;-44.420000
1512.245239;-44.564000;-48.084000;-44.452000
1512.252930;-44.584000;-48.094000;-44.470000
1512.260620;-44.600000;-48.092000;-44.490000
1512.268188;-44.552000;-48.070000;-44.470000
1512.275879;-44.520000;-48.050000;-44.410000
1512.283569;-44.510000;-48.022000;-44.340000
1512.291138;-44.516000;-48.010000;-44.294000
1512.298828;-44.528000;-48.008000;-44.256000
1512.306396;-44.590000;-48.032000;-44.234000
1512.314087;-44.632000;-48.038000;-44.246000
1512.321777;-44.666000;-48.034000;-44.246000
1512.329346;-44.670000;-48.030000;-44.256000
1512.337036;-44.666000;-48.034000;-44.230000
1512.344727;-44.662000;-48.046000;-44.204000
1512.352295;-44.612000;-48.100000;-44.198000
1512.359985;-44.568000;-48.182000;-44.186000
1512.367676;-44.516000;-48.250000;-44.146000
1512.375244;-44.490000;-48.268000;-44.130000
1512.382935;-44.454000;-48.286000;-44.138000
1512.390625;-44.456000;-48.276000;-44.124000
1512.398193;-44.448000;-48.272000;-44.160000
1512.405884;-44.480000;-48.228000;-44.196000
1512.413574;-44.514000;-48.220000;-44.246000
1512.421143;-44.558000;-48.198000;-44.294000
1512.428833;-44.598000;-48.140000;-44.352000
1512.436523;-44.640000;-48.080000;-44.382000
1512.444092;-44.642000;-48.078000;-44.428000
1512.451782;-44.610000;-48.078000;-44.450000
1512.459473;-44.548000;-48.064000;-44.476000
1512.467041;-44.538000;-48.076000;-44.450000
1512.474731;-44.530000;-48.060000;-44.414000
1512.482300;-44.524000;-48.044000;-44.356000
1512.489990;-44.502000;-48.040000;-44.302000
1512.497681;-44.500000;-48.016000;-44.210000
1512.505249;-44.448000;-47.980000;-44.168000
1512.512939;-44.338000;-47.978000;-44.214000
1512.520630;-44.330000;-47.976000;-44.212000
1512.528320;-44.364000;-47.954000;-44.230000
1512.536011;-44.374000;-47.984000;-44.256000
1512.543701;-44.404000;-48.038000;-44.240000
1512.551392;-44.494000;-48.078000;-44.156000
1512.559082;-44.510000;-48.144000;-44.118000
1512.566772;-44.492000;-48.196000;-44.082000
1512.574463;-44.548000;-48.196000;-44.044000
1512.582153;-44.610000;-48.170000;-44.072000
1512.589844;-44.644000;-48.156000;-44.106000
1512.597534;-44.670000;-48.100000;-44.170000
1512.605225;-44.692000;-48.054000;-44.232000
1512.612915;-44.682000;-48.048000;-44.290000
1512.620605;-44.652000;-48.078000;-44.340000
1512.628296;-44.678000;-48.092000;-44.358000
1512.635986;-44.702000;-48.130000;-44.368000
1512.643677;-44.734000;-48.140000;-44.338000
1512.651367;-44.746000;-48.136000;-44.328000
1512.658936;-44.764000;-48.076000;-44.276000
1512.666626;-44.768000;-48.044000;-44.242000
1512.674316;-44.774000;-48.032000;-44.228000
1512.682007;-44.800000;-48.034000;-44.220000
1512.689697;-44.828000;-48.040000;-44.230000
1512.697388;-44.888000;-48.070000;-44.242000
1512.705078;-44.942000;-48.048000;-44.230000
1512.712769;-44.990000;-48.030000;-44.200000
1512.720459;-44.994000;-47.980000;-44.164000
1512.728149;-44.964000;-47.900000;-44.106000
1512.735840;-44.902000;-47.842000;-44.002000
1512.743530;-44.818000;-47.814000;-43.942000
1512.751221;-44.736000;-47.814000;-43.860000
1512.758911;-44.726000;-47.848000;-43.734000
1512.766602;-44.760000;-47.900000;-43.636000
1512.774292;-44.834000;-47.892000;-43.596000
1512.781982;-44.856000;-47.876000;-43.550000
1512.789673;-44.868000;-47.866000;-43.564000
1512.797363;-44.844000;-47.866000;-43.658000
1512.805054;-44.832000;-47.878000;-43.788000
1512.812744;-44.770000;-47.940000;-43.900000
1512.820435;-44.748000;-48.024000;-44.058000
1512.828125;-44.748000;-48.048000;-44.136000
1512.835693;-44.708000;-48.052000;-44.178000
1512.843384;-44.684000;-48.044000;-44.182000
1512.851074;-44.678000;-48.018000;-44.160000
1512.858765;-44.714000;-47.966000;-44.124000
1512.866455;-44.730000;-47.954000;-44.134000
1512.874146;-44.788000;-47.948000;-44.192000
1512.881836;-44.802000;-47.966000;-44.230000
1512.889526;-44.808000;-47.980000;-44.240000
1512.897217;-44.788000;-47.984000;-44.230000
1512.904785;-44.780000;-47.988000;-44.210000
1512.912476;-44.792000;-47.988000;-44.188000
1512.920166;-44.756000;-47.980000;-44.162000
1512.927734;-44.736000;-47.974000;-44.178000
1512.935425;-44.742000;-47.984000;-44.216000
1512.943115;-44.726000;-47.968000;-44.218000
1512.950684;-44.692000;-47.948000;-44.164000
1512.958374;-44.700000;-47.898000;-44.118000
1512.966064;-44.636000;-47.844000;-44.082000
1512.973633;-44.580000;-47.790000;-44.074000
1512.981323;-44.554000;-47.814000;-44.090000
1512.988892;-44.536000;-47.844000;-44.130000
1512.996582;-44.524000;-47.864000;-44.168000
1513.004272;-44.568000;-47.912000;-44.182000
1513.011841;-44.578000;-47.982000;-44.154000
1513.019531;-44.564000;-48.002000;-44.108000
1513.027222;-44.534000;-48.008000;-44.062000
1513.034790;-44.554000;-48.070000;-43.982000
1513.042480;-44.570000;-48.102000;-43.956000
1513.050171;-44.574000;-48.132000;-43.928000
1513.057739;-44.586000;-48.154000;-43.898000
1513.065430;-44.602000;-48.194000;-43.858000
1513.072998;-44.576000;-48.238000;-43.826000
1513.080688;-44.546000;-48.258000;-43.774000
1513.088379;-44.554000;-48.276000;-43.746000
1513.095947;-44.554000;-48.236000;-43.734000
1513.103638;-44.554000;-48.188000;-43.718000
1513.111328;-44.544000;-48.092000;-43.704000
1513.118896;-44.522000;-48.032000;-43.666000
1513.126587;-44.508000;-47.994000;-43.648000
1513.134277;-44.508000;-47.988000;-43.610000
1513.141846;-44.460000;-47.980000;-43.606000
1513.149536;-44.418000;-47.968000;-43.648000
1513.157104;-44.362000;-47.990000;-43.730000
1513.164795;-44.282000;-48.008000;-43.792000
1513.172485;-44.218000;-48.008000;-43.872000
1513.180054;-44.252000;-48.050000;-43.900000
1513.187744;-44.292000;-48.098000;-43.872000
1513.195435;-44.340000;-48.144000;-43.816000
1513.203003;-44.392000;-48.174000;-43.728000
1513.210693;-44.454000;-48.214000;-43.624000
1513.218384;-44.490000;-48.222000;-43.594000
1513.225952;-44.510000;-48.228000;-43.590000
1513.233643;-44.556000;-48.228000;-43.604000
1513.241211;-44.622000;-48.212000;-43.646000
1513.248901;-44.648000;-48.206000;-43.734000
1513.256592;-44.660000;-48.206000;-43.774000
1513.264160;-44.696000;-48.174000;-43.850000
1513.271851;-44.726000;-48.150000;-43.940000
1513.279541;-44.718000;-48.088000;-44.052000
1513.287109;-44.728000;-48.038000;-44.090000
1513.294800;-44.704000;-47.990000;-44.134000
1513.302490;-44.662000;-47.966000;-44.138000
1513.310059;-44.628000;-47.966000;-44.124000
1513.317749;-44.624000;-48.002000;-44.130000
1513.325439;-44.638000;-48.032000;-44.116000
1513.333008;-44.660000;-48.048000;-44.104000
1513.340698;-44.674000;-48.066000;-44.090000
1513.348389;-44.684000;-48.090000;-44.066000
1513.355957;-44.684000;-48.088000;-44.036000
1513.363647;-44.658000;-48.078000;-44.048000
1513.371338;-44.678000;-48.088000;-44.064000
1513.378906;-44.694000;-48.130000;-44.080000
1513.386597;-44.682000;-48.144000;-44.100000
1513.394287;-44.648000;-48.136000;-44.094000
1513.401855;-44.636000;-48.170000;-44.062000
1513.409546;-44.602000;-48.192000;-44.032000
1513.417236;-44.576000;-48.170000;-43.960000
1513.424805;-44.518000;-48.088000;-43.936000
1513.432495;-44.492000;-48.066000;-43.908000
1513.440186;-44.462000;-48.038000;-43.894000
1513.447876;-44.420000;-48.020000;-43.894000
1513.455444;-44.440000;-48.048000;-43.914000
1513.463135;-44.506000;-48.144000;-43.936000
1513.470825;-44.570000;-48.182000;-43.996000
1513.478394;-44.640000;-48.200000;-44.066000
1513.486084;-44.690000;-48.222000;-44.118000
1513.493774;-44.690000;-48.226000;-44.158000
1513.501343;-44.702000;-48.208000;-44.184000
1513.509033;-44.696000;-48.170000;-44.160000
1513.516724;-44.672000;-48.158000;-44.134000
1513.524292;-44.660000;-48.140000;-44.076000
1513.531982;-44.602000;-48.130000;-43.980000
1513.539673;-44.548000;-48.074000;-43.918000
1513.547241;-44.556000;-48.086000;-43.882000
1513.554932;-44.568000;-48.078000;-43.860000
1513.562622;-44.632000;-48.080000;-43.872000
1513.570190;-44.734000;-48.062000;-43.890000
1513.577881;-44.808000;-48.074000;-43.928000
1513.585571;-44.824000;-48.044000;-43.968000
1513.593140;-44.728000;-48.018000;-44.110000
1513.600830;-44.694000;-47.988000;-44.172000
1513.608521;-44.630000;-47.954000;-44.254000
1513.616089;-44.592000;-47.924000;-44.260000
1513.623779;-44.574000;-47.946000;-44.260000
1513.631470;-44.658000;-47.954000;-44.160000
1513.639038;-44.648000;-47.962000;-44.092000
1513.646729;-44.692000;-47.962000;-43.992000
1513.654419;-44.716000;-47.942000;-43.950000
1513.662109;-44.714000;-47.908000;-43.942000
1513.669800;-44.700000;-47.898000;-43.946000
1513.677490;-44.702000;-47.894000;-43.982000
1513.685181;-44.660000;-47.926000;-44.038000
1513.692749;-44.628000;-47.960000;-44.100000
1513.700439;-44.556000;-47.974000;-44.196000
1513.708130;-44.572000;-47.980000;-44.284000
1513.715820;-44.584000;-47.970000;-44.396000
1513.723511;-44.630000;-47.954000;-44.530000
1513.731201;-44.692000;-47.904000;-44.648000
1513.738892;-44.792000;-47.878000;-44.706000
1513.746582;-44.820000;-47.834000;-44.742000
1513.754272;-44.830000;-47.814000;-44.760000
1513.761963;-44.820000;-47.798000;-44.718000
1513.769653;-44.812000;-47.824000;-44.688000
1513.777344;-44.812000;-47.826000;-44.656000
1513.785034;-44.802000;-47.840000;-44.616000
1513.792725;-44.788000;-47.850000;-44.544000
1513.800415;-44.798000;-47.862000;-44.532000
1513.808105;-44.810000;-47.842000;-44.516000
1513.815674;-44.834000;-47.842000;-44.466000
1513.823364;-44.878000;-47.844000;-44.426000
1513.831055;-44.888000;-47.826000;-44.380000
1513.838745;-44.888000;-47.788000;-44.316000
1513.846436;-44.892000;-47.768000;-44.244000
1513.854126;-44.918000;-47.780000;-44.188000
1513.861816;-44.942000;-47.776000;-44.170000
1513.869507;-44.980000;-47.804000;-44.174000
1513.877197;-44.976000;-47.866000;-44.202000
1513.884888;-44.966000;-47.926000;-44.202000
1513.892578;-44.930000;-47.938000;-44.204000
1513.900269;-44.888000;-47.940000;-44.164000
1513.907959;-44.878000;-47.938000;-44.136000
1513.915649;-44.914000;-47.926000;-44.090000
1513.923340;-44.922000;-47.940000;-44.062000
1513.931030;-44.900000;-47.978000;-44.062000
1513.938599;-44.832000;-48.016000;-44.078000
1513.946289;-44.766000;-48.018000;-44.100000
1513.953979;-44.666000;-48.010000;-44.138000
1513.961670;-44.594000;-47.926000;-44.158000
1513.969360;-44.508000;-47.870000;-44.144000
1513.977051;-44.498000;-47.884000;-44.124000
1513.984741;-44.466000;-47.912000;-44.120000
1513.992432;-44.446000;-47.934000;-44.106000
1514.000122;-44.446000;-48.012000;-44.102000
1514.007813;-44.478000;-48.078000;-44.156000
1514.015503;-44.486000;-48.072000;-44.204000
1514.023193;-44.540000;-48.128000;-44.202000
1514.030884;-44.598000;-48.166000;-44.178000
1514.038574;-44.632000;-48.214000;-44.148000
1514.046143;-44.660000;-48.258000;-44.082000
1514.053833;-44.662000;-48.272000;-44.048000
1514.061523;-44.652000;-48.264000;-44.058000
1514.069214;-44.602000;-48.234000;-44.072000
1514.076782;-44.582000;-48.210000;-44.114000
1514.084473;-44.556000;-48.160000;-44.170000
1514.092163;-44.566000;-48.156000;-44.198000
1514.099854;-44.604000;-48.166000;-44.204000
1514.107544;-44.612000;-48.180000;-44.210000
1514.115112;-44.590000;-48.144000;-44.212000
1514.122803;-44.594000;-48.066000;-44.186000
1514.130493;-44.582000;-48.038000;-44.162000
1514.138184;-44.552000;-47.964000;-44.132000
1514.145752;-44.574000;-47.912000;-44.092000
1514.153442;-44.622000;-47.920000;-44.054000
1514.161133;-44.642000;-47.924000;-43.988000
1514.168823;-44.676000;-47.912000;-43.952000
1514.176514;-44.682000;-47.926000;-43.944000
1514.184082;-44.714000;-47.932000;-43.968000
1514.191772;-44.708000;-47.926000;-43.994000
1514.199463;-44.728000;-47.974000;-44.058000
1514.207153;-44.808000;-48.020000;-44.072000
1514.214722;-44.806000;-48.066000;-44.062000
1514.222412;-44.796000;-48.154000;-43.996000
1514.230103;-44.814000;-48.224000;-43.950000
1514.237793;-44.816000;-48.236000;-43.876000
1514.245483;-44.722000;-48.252000;-43.844000
1514.253052;-44.696000;-48.266000;-43.828000
1514.260742;-44.660000;-48.240000;-43.844000
1514.268433;-44.640000;-48.230000;-43.826000
1514.276123;-44.588000;-48.200000;-43.844000
1514.283691;-44.570000;-48.180000;-43.854000
1514.291382;-44.572000;-48.158000;-43.858000
1514.299072;-44.576000;-48.140000;-43.836000
1514.306763;-44.528000;-48.078000;-43.874000
1514.314453;-44.498000;-48.044000;-43.922000
1514.322021;-44.496000;-48.002000;-43.978000
1514.329712;-44.500000;-47.948000;-44.048000
1514.337402;-44.528000;-47.880000;-44.130000
1514.345093;-44.536000;-47.798000;-44.170000
1514.352661;-44.582000;-47.776000;-44.188000
1514.360352;-44.594000;-47.780000;-44.182000
1514.368042;-44.596000;-47.842000;-44.164000
1514.375732;-44.620000;-47.912000;-44.106000
1514.383423;-44.642000;-48.010000;-44.044000
1514.390991;-44.664000;-48.092000;-43.938000
1514.398682;-44.664000;-48.178000;-43.832000
1514.406372;-44.652000;-48.212000;-43.716000
1514.414063;-44.574000;-48.250000;-43.604000
1514.421631;-44.536000;-48.276000;-43.530000
1514.429321;-44.514000;-48.312000;-43.482000
1514.437012;-44.486000;-48.324000;-43.472000
1514.444702;-44.496000;-48.324000;-43.468000
1514.452393;-44.538000;-48.326000;-43.506000
1514.460083;-44.564000;-48.298000;-43.552000
1514.467651;-44.584000;-48.250000;-43.608000
1514.475342;-44.592000;-48.228000;-43.668000
1514.483032;-44.606000;-48.188000;-43.736000
1514.490723;-44.550000;-48.142000;-43.804000
1514.498413;-44.504000;-48.070000;-43.846000
1514.505981;-44.450000;-48.054000;-43.860000
1514.513672;-44.472000;-48.010000;-43.856000
1514.521362;-44.468000;-47.960000;-43.862000
1514.529053;-44.544000;-47.920000;-43.846000
1514.536743;-44.636000;-47.898000;-43.816000
1514.544434;-44.662000;-47.876000;-43.786000
1514.552002;-44.676000;-47.886000;-43.744000
1514.559692;-44.708000;-47.912000;-43.724000
1514.567383;-44.732000;-47.950000;-43.718000
1514.575073;-44.738000;-48.002000;-43.736000
1514.582764;-44.804000;-48.030000;-43.774000
1514.590332;-44.882000;-48.024000;-43.876000
1514.598022;-44.938000;-48.010000;-43.952000
1514.605713;-44.944000;-47.990000;-44.064000
1514.613403;-45.024000;-47.966000;-44.108000
1514.621094;-45.074000;-47.960000;-44.202000
1514.628784;-45.098000;-47.960000;-44.228000
1514.636353;-45.072000;-47.968000;-44.274000
1514.644043;-45.062000;-47.978000;-44.308000
1514.651733;-44.954000;-47.940000;-44.386000
1514.659424;-44.932000;-47.878000;-44.394000
1514.667114;-44.942000;-47.842000;-44.368000
1514.674683;-44.918000;-47.836000;-44.356000
1514.682373;-44.912000;-47.828000;-44.318000
1514.690063;-44.890000;-47.892000;-44.248000
1514.697754;-44.868000;-47.956000;-44.198000
1514.705444;-44.814000;-48.006000;-44.228000
1514.713135;-44.830000;-48.040000;-44.186000
1514.720703;-44.872000;-48.100000;-44.132000
1514.728394;-44.912000;-48.144000;-44.062000
1514.736084;-44.934000;-48.170000;-43.942000
1514.743774;-44.922000;-48.198000;-43.826000
1514.751465;-44.926000;-48.172000;-43.746000
1514.759033;-44.890000;-48.102000;-43.714000
1514.766724;-44.876000;-48.048000;-43.730000
1514.774414;-44.860000;-47.966000;-43.780000
1514.782104;-44.874000;-47.926000;-43.790000
1514.789795;-44.840000;-47.914000;-43.860000
1514.797485;-44.830000;-47.908000;-43.900000
1514.805176;-44.818000;-47.912000;-43.942000
1514.812866;-44.808000;-47.956000;-43.956000
1514.820557;-44.746000;-47.968000;-44.058000
1514.828247;-44.722000;-47.970000;-44.064000
1514.835938;-44.744000;-47.994000;-44.062000
1514.843628;-44.766000;-47.992000;-44.050000
1514.851440;-44.778000;-47.982000;-44.062000
1514.859131;-44.786000;-47.978000;-44.068000
1514.866821;-44.802000;-48.022000;-44.092000
1514.874512;-44.746000;-48.044000;-44.182000
1514.882202;-44.718000;-48.142000;-44.230000
1514.889893;-44.682000;-48.200000;-44.304000
1514.897705;-44.716000;-48.242000;-44.328000
1514.905396;-44.774000;-48.222000;-44.346000
1514.913086;-44.866000;-48.182000;-44.298000
1514.920776;-44.936000;-48.078000;-44.252000
1514.928467;-45.014000;-47.996000;-44.158000
1514.936279;-45.090000;-47.938000;-44.100000
1514.943970;-45.082000;-47.906000;-44.064000
1514.951660;-45.028000;-47.950000;-44.064000
1514.959351;-44.990000;-48.016000;-44.096000
1514.967041;-44.954000;-48.102000;-44.124000
1514.974731;-44.902000;-48.214000;-44.148000
1514.982544;-44.898000;-48.300000;-44.104000
1514.990234;-44.894000;-48.352000;-44.060000
1514.997925;-44.884000;-48.408000;-44.036000
1515.005615;-44.920000;-48.464000;-44.002000
1515.013306;-44.926000;-48.486000;-44.000000
1515.020996;-44.944000;-48.526000;-44.076000
1515.028809;-44.928000;-48.520000;-44.120000
1515.036499;-44.918000;-48.494000;-44.118000
1515.044189;-44.876000;-48.434000;-44.142000
1515.051880;-44.864000;-48.380000;-44.168000
1515.059570;-44.836000;-48.314000;-44.170000
1515.067383;-44.842000;-48.252000;-44.158000
1515.075073;-44.880000;-48.160000;-44.094000
1515.082764;-44.900000;-48.092000;-44.044000
1515.090454;-44.934000;-48.072000;-43.970000
1515.098145;-44.966000;-48.064000;-43.938000
1515.105835;-45.056000;-48.070000;-43.900000
1515.113647;-45.074000;-48.094000;-43.946000
1515.121338;-45.102000;-48.136000;-43.968000
1515.129028;-45.138000;-48.166000;-44.048000
1515.136719;-45.110000;-48.172000;-44.080000
1515.144409;-45.020000;-48.200000;-44.116000
1515.152100;-44.986000;-48.224000;-44.120000
1515.159912;-44.972000;-48.224000;-44.124000
1515.167603;-44.930000;-48.200000;-44.076000
1515.175293;-44.960000;-48.194000;-44.032000
1515.182983;-44.956000;-48.164000;-43.950000
1515.190674;-44.936000;-48.098000;-43.944000
1515.198242;-44.930000;-48.086000;-43.946000
1515.205933;-44.936000;-48.066000;-43.978000
